"name","registrationNumber","workplaceName","workplaceDepartment","workplaceAddress"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Šafaříkova  446"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Pivovarská  1820"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Pražská třída  142"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Hradecká  621"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Jiřího z Poděbrad  937"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","náměstí Osvoboditelů  820"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Chelčického  445"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","B. Němcové  442"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","V Kopečku  76"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Sokolská  238"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství"," 145"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Antonína Dvořáka  592"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Štefcova  1092"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","V Lipkách  952"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Palackého  60"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Milady Horákové  504"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Polská  91"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Polská  367"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","třída Edvarda Beneše  1549"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","třída Edvarda Beneše  1549"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Poděbradova  1959"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Husova třída  1168"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Horská  634"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Nemastova  1919"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Resslova  745"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Na Brně  2177"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Jos. Jungmanna  1575"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","náměstí Osvoboditelů  820"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Obránců míru  123"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Milady Horákové  258"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Riegrova  359"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Kladská  466"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Roháčova  2968"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","K Nádraží  317"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Dlouhá  108"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","V Kopečku  81"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Pražská  94"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Harantova  1867"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Heřmanice  106"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Náměstí Dr. Lützowa  345"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Rokolská  123"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Tyršova  515"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Bratří Štefanů  895"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Sv. Čecha  273"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Slovanská  94"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Panská  24"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Havlíčkova  1053"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Dvorská  436"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Jos. Jungmanna  1575"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Veleslavínova  66"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Sladkovského bez č.p. 215"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Komenského  259"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Lhota pod Libčany  70"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Eliščino nábřeží  322"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Polská  91"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Jihoslovanská  465"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Fügnerova  519"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Fügnerova  519"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Eliščino nábřeží  322"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Heldovo náměstí  594"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Žižkova  239"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Hlavní  1210"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Tyršova  262"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Dělnická  221"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Hálkova  367"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Hálkova  367"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Slovanská  94"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Strážné  129"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Dr. Ed. Beneše  191"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Krkonošská  205"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","nábřeží Václava Havla  208"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Hradební  856"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Náměstí  43"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Milady Horákové  504"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Slovanská  94"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Komenského  828"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Denisovo nábřeží  665"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Baarova  1121"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Hornická  417"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Sv. Čecha  253"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Sv. Čecha  253"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Dolní Kalná  40"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Rudník  330"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Pražská  537"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Hradecká  1690"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Česká  50"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","náměstí Osvoboditelů  820"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Husova  931"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Husova  9"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Voříškova  169"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Barákova  583"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","nám. Čs. armády  69"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Českých braří  407"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","V Kopečku  81"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Polská  91"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Gruzínská  482"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Pražská  94"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","T.G. Masaryka  127"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","U Střediska  100"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Všestary  154"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Dobrovského  452"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Haberská  156"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Bratří Štefanů  895"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","náměstí Svobody  17"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","17. listopadu  291"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Bratří Štefanů  895"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Eliščino nábřeží  322"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Tyršova  262"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","J. Š. Kubína  531"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Jos. Jungmanna  1575"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Podhůrská  232"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Jos. Jungmanna  1575"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Komenského  127"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Pálenecká  708"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Havlíčkova  1053"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","U Stadionu  1166"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Jiráskova  1389"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Denisovo nábřeží  665"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Československé armády  287"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Kubelíkova  468"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Gen. Svobody  39"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Svatopluka Čecha  237"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Jana Koziny  827"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství"," 35"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Pod Koželuhy  607"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Všehrdova  146"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Bratří Čapků  773"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Foerstrova  1656"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Husova  931"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Veverkova  945"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","nám. K. Čapka  147"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Turinského  1608"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Komenského  44"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","V Kopečku  76"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Jana Masaryka  632"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Prokopa Holého  276"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Palackého  20"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Palachova  1742"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Husova  9"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","náměstí Osvoboditelů  820"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Náchodská  548"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Jeronýmova  750"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Pražská  501"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Bratří Štefanů  895"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Pec pod Sněžkou  315"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Krkonošská  144"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Běloveská  123"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Havlíčkova  119"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Komenského  10"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Rooseveltova  474"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Kostelecká  1204"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Františka Halase  1050"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Denisovo nábřeží  665"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Mírové nám.  88"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Čsl. armády  169"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Rooseveltova  474"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Kvasinská  129"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Topolová  340"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Libčany  1"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Na Kotli  1147"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Klicperova  6"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Klicperova  6"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","U Hřiště  212"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Revoluční třída  232"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","U Hřiště  212"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Blahoslavova  1368"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","třída Soukenická  66"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Riegrova  328"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","P. Bezruče  1833"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Kamenice  113"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Sadová  44"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Vydrova  1085"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Náměstí Dr. Lützowa  244"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Jihoslovanská  465"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Bratří Štefanů  895"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","třída Edvarda Beneše  1430"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Krakonošovo nám.  127"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Slatina nad Zdobnicí  257"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Svatohavelská  266"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Komenského  554"
"Ordinace zubního lékaře","neuvedeno","Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství","zubní lékařství","Jiráskova  1389"
"Ordinace zubního lékaře","neuvedeno","Společnost s ručením omezeným","zubní lékařství","Mírové nám.  88"
